0,1,2
r5097,r236,0.0034071550255536
r146,r21234,0.003875968992248
r57670,r1127,0.0065359477124183
r19203,r22311,0.0344827586206896
r2615,r131,0.0031152647975077
r23518,r40718,0.3333333333333333
r14155,r1270,0.0208333333333333
r43573,r535,0.0134228187919463
r61099,r4487,0.0093457943925233
r1205,r111149,0.0068965517241379
r7027,r6420,0.0769230769230769
r44431,r1190,0.005524861878453
r35749,r2369,0.0048780487804878
r90067,r26136,0.1111111111111111
r13278,r4702,0.0220588235294117
r342,r14615,0.0092592592592592
r282,r270,0.0125
r77521,r48042,0.3333333333333333
r14096,r47087,1.0
r724,r4034,0.0161290322580645
r7672,r4856,0.0140845070422535
r60880,r26372,0.0714285714285714
r17373,r17783,0.0833333333333333
r1482,r86,0.0064102564102564
r6189,r14885,0.025
r17275,r1446,0.0072992700729927
r18070,r26923,0.0416666666666666
r1682,r13306,0.0165289256198347
r104616,r68398,0.25
r1449,r26178,0.0149253731343283
r12136,r39800,0.04
r7524,r94173,0.0909090909090909
r60746,r72130,0.1428571428571428
r35290,r4174,0.0047846889952153
r12620,r1405,0.0026737967914438
r718,r43695,0.0060975609756097
r24041,r4517,0.1428571428571428
r63794,r5356,0.0303030303030303
r28,r49722,0.0178571428571428
r92534,r13948,0.0208333333333333
r75580,r19199,0.5
r3385,r31419,0.027027027027027
r35869,r18599,0.0588235294117647
r15662,r650,0.0010090817356205
r54049,r901,0.0024390243902439
r14904,r5286,0.0467289719626168
r55812,r4880,0.0077519379844961
r1287,r6810,0.0048076923076923
r5337,r1960,0.0060975609756097
r568,r7635,0.0021141649048625
r63314,r359,0.0153846153846153
r1324,r7505,0.018018018018018
r1009,r67008,0.0142857142857142
r62246,r23093,0.1666666666666666
r9067,r2162,0.0060422960725075
r8819,r4218,0.0217391304347826
r32782,r74680,0.1428571428571428
r755,r90232,0.0062111801242236
r115707,r13881,0.0588235294117647
r21030,r19770,0.0666666666666666
r13016,r34667,0.02
r16137,r48222,0.0625
r674,r94019,0.0052910052910052
r10520,r9108,0.2
r25915,r3274,0.0357142857142857
r35693,r2168,0.0074626865671641
r3965,r51097,0.0434782608695652
r12859,r7800,0.0283018867924528
r2028,r1113,0.0467289719626168
r5344,r51097,0.0666666666666666
r2709,r834,0.0067567567567567
r5998,r82847,0.0051282051282051
r114299,r5176,0.0151515151515151
r18058,r5857,0.0094339622641509
r6577,r13515,0.1538461538461538
r43015,r14020,0.037037037037037
r51962,r9900,0.0714285714285714
r57185,r2168,0.0074074074074074
r4792,r238,0.0064102564102564
r9592,r25563,0.0588235294117647
r1677,r427,0.019047619047619
r103078,r5794,0.0333333333333333
r14590,r71952,0.0526315789473684
r99999,r8156,0.024390243902439
r3613,r40,0.0131578947368421
r19330,r3367,0.0416666666666666
r7585,r2101,0.0218579234972677
r455,r29987,0.0625
r73319,r20760,0.0333333333333333
r5287,r1453,0.0132450331125827
r603,r2654,0.0263157894736842
r30730,r4209,0.037037037037037
r11633,r70,0.0117773019271948
r615,r6613,0.0172413793103448
r13764,r2661,0.0227272727272727
r33928,r40654,0.125
r546,r76554,0.0036630036630036
r37573,r1471,0.00418410041841
r12066,r7772,0.0142857142857142
r2151,r32528,0.0166666666666666
r13302,r2552,0.02
r40,r47346,0.0023474178403755
r97087,r1544,0.010204081632653
r22272,r11580,0.1428571428571428
r10560,r22723,0.0263157894736842
r11612,r6477,0.0147058823529411
r3214,r25491,0.0109890109890109
r2618,r55975,0.003731343283582
r20269,r429,0.0034013605442176
r7026,r37586,0.125
r962,r29759,0.0057803468208092
r7161,r5126,0.0454545454545454
r3711,r24569,0.0134228187919463
r2160,r10697,0.037037037037037
r899,r11766,0.0016051364365971
r4628,r29011,0.0204081632653061
r3101,r12100,0.0185873605947955
r301,r121172,0.0013927576601671
r835,r13648,0.0217391304347826
r289,r63445,0.001577287066246
r422,r392,0.0429447852760736
r49930,r90984,0.3333333333333333
r8694,r92070,0.0357142857142857
r14020,r22739,0.0454545454545454
r46746,r3915,0.0172413793103448
r15234,r490,0.0070422535211267
r106178,r4209,0.1
r3736,r62417,0.0144927536231884
r5470,r23382,0.0512820512820512
r193,r10336,0.0068027210884353
r7038,r4257,0.0129870129870129
r28847,r910,0.0089285714285714
r41773,r34072,0.0555555555555555
r45211,r10511,0.0208333333333333
r4642,r2018,0.0054644808743169
r33174,r12443,0.125
r4057,r176,0.0196078431372549
r49660,r50671,0.1428571428571428
r20958,r568,0.0042105263157894
r79566,r122336,0.3333333333333333
r7560,r2414,0.0040160642570281
r37954,r7277,0.0833333333333333
r23995,r289,0.0046801872074883
r20734,r7391,0.0263157894736842
r7070,r518,0.0023201856148491
r86612,r996,0.1428571428571428
r67510,r2995,0.0185185185185185
r42813,r915,0.0163934426229508
r18869,r954,0.0136986301369863
r1966,r12301,0.0217391304347826
r3582,r190,0.0177664974619289
r10623,r211,0.008695652173913
r15207,r1852,0.0526315789473684
r41796,r61158,0.0714285714285714
r55445,r8380,0.1666666666666666
r2275,r12901,0.005524861878453
r1985,r1752,0.0307692307692307
r4194,r4953,0.0067567567567567
r13211,r1884,0.0060975609756097
r108303,r50069,0.2
r76976,r32329,0.1666666666666666
r28039,r1822,0.004524886877828
r3081,r48409,0.0096153846153846
r10282,r17486,0.0869565217391304
r4996,r13007,0.0066666666666666
r1957,r1622,0.0311111111111111
r1374,r546,0.0186335403726708
r5651,r10455,0.0140845070422535
r7360,r2086,0.0294117647058823
r19221,r61735,0.0769230769230769
r7573,r20764,0.02
r986,r10813,0.0061855670103092
r19033,r4967,0.0224719101123595
r32728,r99688,0.0909090909090909
r58442,r10889,0.0666666666666666
r28072,r3707,0.0285714285714285
r16508,r54636,0.03125
r29391,r17061,0.1428571428571428
r3188,r40,0.0022935779816513
r1927,r15921,0.0082644628099173
r59257,r33371,0.3333333333333333
r413,r80534,1.0
r7901,r7741,0.0123456790123456
r16565,r13814,0.0555555555555555
r83415,r8772,0.0129870129870129
r25667,r37998,0.4
r11993,r114038,0.03125
r1731,r891,0.0033670033670033
r2644,r44495,0.0196078431372549
r9108,r29415,0.1666666666666666
r8365,r12537,0.0238095238095238
r3144,r23993,0.00625
r35013,r1475,0.0051020408163265
r2190,r10035,0.0666666666666666
r9717,r17024,0.04
r4236,r11728,0.1
r2064,r4017,0.0194805194805194
r1116,r624,0.0402684563758389
r45258,r18447,0.064516129032258
r302,r48275,0.0005170630816959
r37552,r20121,0.0526315789473684
r14501,r431,0.0035587188612099
r86228,r60661,0.3333333333333333
r327,r38689,0.0017361111111111
r62776,r1140,0.0032258064516129
r22829,r1624,0.0070921985815602
r2644,r60707,0.024390243902439
r3704,r22459,0.0059523809523809
r1726,r1693,0.0053763440860215
r9536,r542,0.0012771392081736
r60931,r33890,0.25
r1528,r48789,0.0188679245283018
r5022,r15959,0.0227272727272727
r11406,r28248,0.024390243902439
r37575,r20059,0.0526315789473684
r923,r179,0.0139372822299651
r61933,r4650,0.0357142857142857
r485,r47435,0.027027027027027
r2024,r4793,0.0130718954248366
r1033,r5634,0.0307692307692307
r8772,r41339,0.0126582278481012
r8651,r53504,0.0588235294117647
r20281,r81,0.0010373443983402
r1338,r15569,0.0769230769230769
r1462,r22002,0.0086705202312138
r41723,r37330,0.125
r23467,r1412,0.0113636363636363
r51873,r4912,0.0909090909090909
r20781,r71228,0.0769230769230769
r13002,r3307,0.0069444444444444
r1958,r1288,0.0294117647058823
r25718,r6480,0.125
r22436,r68771,0.0666666666666666
r24096,r1156,0.0714285714285714
r2115,r52103,0.0138888888888888
r32209,r21469,0.0833333333333333
r998,r9567,0.009090909090909
r563,r8144,0.0109890109890109
r11946,r21693,0.1
r7514,r12872,0.0421052631578947
r23563,r2302,0.0044642857142857
r7074,r1050,0.0039840637450199
r77247,r1348,0.0034129692832764
r117,r3506,0.0037037037037037
r5889,r354,0.0013123359580052
r6940,r25633,0.0833333333333333
r13116,r77892,0.05
r26739,r954,0.0219780219780219
r5527,r2162,0.0059523809523809
r4481,r1618,0.0114942528735632
r17690,r650,0.0010090817356205
r1511,r11044,0.0173010380622837
r69177,r472,0.0060240963855421
r57136,r51097,0.1428571428571428
r15607,r10142,0.0208333333333333
r33412,r16625,0.0476190476190476
r9013,r17,0.0013590649633052
r3184,r21270,0.0098039215686274
r88570,r45649,0.1111111111111111
r2428,r5511,0.0219780219780219
r2930,r11,0.02
r11157,r5567,0.0041152263374485
r1539,r100438,0.005813953488372
r13544,r45182,0.0136986301369863
r13975,r5414,0.0181818181818181
r5785,r88010,0.1666666666666666
r38535,r78967,0.3333333333333333
r88154,r69004,1.0
r33173,r1987,0.0043290043290043
r7360,r8150,0.0232558139534883
r30411,r33839,0.04
r38989,r33675,0.1
r67784,r3211,0.0277777777777777
r6548,r13673,0.0210526315789473
r29293,r3017,0.006578947368421
r113247,r60602,1.0
r1324,r2041,0.01
r31828,r293,0.125
r46880,r24133,1.0
r18421,r1510,0.0142857142857142
r64054,r21852,0.125
r46381,r78809,0.2
r4257,r8660,0.0113636363636363
r92611,r21890,0.0666666666666666
r12301,r37223,0.0588235294117647
r15182,r111281,0.0163934426229508
r4034,r25529,0.0172413793103448
r12676,r48760,0.1666666666666666
r8539,r485,0.0571428571428571
r15201,r117,0.0283400809716599
r20839,r50805,0.5
r289,r7172,0.0015527950310559
r859,r8034,0.0032362459546925
r2395,r7228,0.0350877192982456
r51055,r221,0.0125
r2854,r35533,0.0454545454545454
r18903,r116,0.0035211267605633
r11460,r7578,0.0303030303030303
r15186,r19856,0.3333333333333333
r3163,r65962,0.0112359550561797
r101,r21719,0.001564945226917
r1629,r29341,0.2
r650,r52018,0.003012048192771
r4588,r33689,0.1111111111111111
r14110,r6509,0.0555555555555555
r72536,r3423,0.0082644628099173
r5633,r90001,0.0294117647058823
r9346,r24398,0.0294117647058823
r3177,r16188,0.0087719298245614
r20856,r581,0.0126582278481012
r1183,r7428,0.1
r53143,r39453,0.1666666666666666
r102887,r24643,0.5
r2223,r6455,0.0065359477124183
r7334,r288,0.0048076923076923
r15676,r13027,0.0357142857142857
r53421,r449,0.0046948356807511
r19984,r12963,0.027027027027027
r3278,r2499,0.0161290322580645
r899,r76082,0.0016025641025641
r100491,r2708,0.0588235294117647
r146,r12201,0.0038022813688212
r70190,r1549,0.004
r21902,r12760,0.2857142857142857
r47252,r6793,0.0103092783505154
r70858,r194,0.0054054054054054
r7521,r175,0.1153846153846153
r72774,r123146,1.0
r22459,r751,0.125
r17164,r1100,0.0097087378640776
r12537,r947,0.0042016806722689
r2181,r5680,0.0144927536231884
r43336,r34348,0.3333333333333333
r530,r15432,0.0078740157480314
r17509,r63469,1.0
r30000,r29087,0.0714285714285714
r34001,r8567,0.037037037037037
r2203,r83856,0.1
r902,r3824,0.0409556313993174
r53445,r8746,0.032258064516129
r449,r82406,0.0046948356807511
r44695,r91180,0.3333333333333333
r153,r14882,0.0303030303030303
r140,r25363,0.0129032258064516
r41489,r20022,0.05
r14750,r10850,0.0119047619047619
r1527,r2233,0.0068728522336769
r25,r27041,0.0188679245283018
r17687,r114,0.0068728522336769
r24313,r375,0.0075187969924812
r75491,r81,0.0010373443983402
r30634,r90164,0.125
r59927,r2168,0.0144927536231884
r8,r73310,0.0008628127696289
r5749,r4528,0.04
r66,r44474,0.0058823529411764
r14879,r15711,0.1111111111111111
r3951,r1685,0.0211267605633802
r674,r14617,0.0164609053497942
r10310,r62785,0.0144927536231884
r2535,r62155,0.1515151515151515
r35,r55790,0.1818181818181818
r1112,r48,0.0028011204481792
r3480,r24304,0.6666666666666666
r2679,r5286,0.0347826086956521
r16149,r24699,0.0526315789473684
r100323,r15139,0.1
r1116,r5600,0.0169491525423728
r1790,r797,0.0067796610169491
r5821,r4257,0.0097087378640776
r8252,r107554,0.0175438596491228
r11855,r45152,0.032258064516129
r333,r2076,0.0135135135135135
r1287,r2538,0.0236220472440944
r25552,r33961,0.04
r1541,r20440,0.0333333333333333
r36376,r701,0.0158730158730158
r596,r42139,0.0059880239520958
r5662,r882,0.0434782608695652
r8365,r118872,0.0294117647058823
r10536,r165,0.032258064516129
r10677,r42832,0.1428571428571428
r98345,r17247,0.0434782608695652
r2101,r760,0.0055865921787709
r94782,r226,0.0013422818791946
r650,r23980,0.001008064516129
r1460,r5110,0.0057142857142857
r77076,r1086,0.0041666666666666
r17084,r35998,0.0277777777777777
r33380,r654,0.0006207324643078
r41586,r62823,0.1428571428571428
r3955,r7989,0.0350877192982456
r110517,r54759,1.0
r17,r6438,0.0002719608376393
r122469,r14894,0.0344827586206896
r6191,r120712,0.0476190476190476
r55518,r108764,1.0
r25721,r554,0.0102459016393442
r10752,r4032,0.0069930069930069
r24672,r1681,0.0238095238095238
r11082,r3006,0.0491803278688524
r112196,r92199,1.0
r372,r57156,0.0136986301369863
r2972,r2583,0.0054945054945054
r12294,r40952,0.0833333333333333
r18177,r999,0.0072463768115942
r343,r9943,0.0476190476190476
r6788,r34011,0.0526315789473684
r44096,r1924,0.0149253731343283
r5493,r23793,0.0666666666666666
r65,r2298,0.015625
r54959,r65,0.0020242914979757
r5543,r553,0.1111111111111111
r76,r39834,0.0006377551020408
r82399,r29,0.0009940357852882
r104343,r81,0.0010373443983402
r16513,r23828,0.5
r13471,r378,0.0024937655860349
r5602,r10290,0.0126582278481012
r48457,r5315,0.0588235294117647
r1508,r56371,0.0065359477124183
r826,r36923,0.0040485829959514
r70808,r2275,0.0055865921787709
r10813,r224,0.0096385542168674
r209,r10831,0.0081967213114754
r85064,r91497,1.0
r15785,r960,0.0303030303030303
r3018,r51909,0.0714285714285714
r1374,r2843,0.0078125
r113740,r2361,0.0117647058823529
r55991,r17446,0.2
r20807,r4578,0.0172413793103448
r2960,r82225,0.0666666666666666
r6833,r6329,0.1111111111111111
r797,r18055,0.0113636363636363
r4210,r25563,0.0109890109890109
r16707,r3864,0.0588235294117647
r1099,r13501,0.0031055900621118
r93093,r16528,0.0588235294117647
r102441,r16404,0.0238095238095238
r5103,r27009,0.0263157894736842
r1281,r8722,0.0303030303030303
r34427,r34917,0.125
r97561,r866,0.0008802816901408
r692,r8597,0.0106382978723404
r361,r147,0.0014641288433382
r1449,r19649,0.0136986301369863
r42879,r55229,0.3333333333333333
r356,r5295,0.0024449877750611
r65181,r15419,0.1666666666666666
r43624,r5084,0.017094017094017
r6960,r55341,0.0666666666666666
r13214,r50580,1.0
r37,r65215,0.0256410256410256
r48735,r7521,0.125
r6641,r1886,0.0135135135135135
r12641,r1196,0.0020876826722338
r48418,r3929,0.0106382978723404
r579,r18504,0.0144927536231884
r27322,r1885,0.0153846153846153
r19883,r14840,0.05
r30317,r16935,0.03125
r4106,r34917,0.0111111111111111
r1573,r30471,0.0138888888888888
r508,r819,0.0053908355795148
r98860,r4486,0.024390243902439
r698,r563,0.0142630744849445
r429,r71754,0.0067796610169491
r71945,r51099,0.0833333333333333
r7534,r96854,0.25
r119,r6275,0.0030395136778115
r32429,r21050,0.0714285714285714
r31591,r116663,1.0
r5729,r813,0.0074906367041198
r506,r96822,0.3333333333333333
r88433,r846,0.125
r3886,r35117,0.0136986301369863
r3280,r5174,0.0434782608695652
r9169,r20442,0.0952380952380952
r13586,r15368,0.024390243902439
r21625,r10756,0.125
r33475,r6059,0.024390243902439
r3250,r6088,0.0045454545454545
r96743,r10454,0.027027027027027
r17319,r80569,0.1428571428571428
r17,r90776,0.0002721088435374
r4967,r6931,0.0065359477124183
r18677,r6137,0.032258064516129
r89435,r104268,1.0
r9051,r4047,0.0212765957446808
r44596,r2813,0.04
r6765,r4828,0.0099009900990099
r11524,r12727,0.009009009009009
r43412,r99785,0.3333333333333333
r6525,r2678,0.1428571428571428
r9617,r544,0.0161290322580645
r9375,r6777,0.0666666666666666
r17456,r6860,0.2
r35927,r99230,1.0
r3029,r22507,0.1818181818181818
r74857,r70,0.0011299435028248
r11871,r37629,0.1666666666666666
r238,r26241,0.0033557046979865
r3456,r21988,0.032258064516129
r1046,r481,0.0045454545454545
r4422,r83549,0.0108695652173913
r686,r6356,0.0909090909090909
r4364,r14912,0.0044444444444444
r1119,r61473,0.0021008403361344
r6535,r612,0.0176470588235294
r650,r28874,0.001010101010101
r7544,r719,0.0102739726027397
r88179,r88965,0.5
r27651,r6346,0.0384615384615384
r102657,r4123,0.0555555555555555
r117414,r1730,0.0053475935828877
r29813,r58839,0.1666666666666666
r12997,r1446,0.0076923076923076
r26278,r6857,0.1111111111111111
r2233,r42881,0.0051546391752577
r16625,r1116,0.0192307692307692
r102750,r797,0.0144927536231884
r4040,r10981,0.1020408163265306
r3105,r1382,0.0020325203252032
r77357,r82205,0.2
r84,r15538,0.0009057971014492
r38989,r43008,0.1428571428571428
r9617,r568,0.0019880715705765
r44207,r10256,0.024390243902439
r7738,r1782,0.02
r21524,r31709,0.0555555555555555
r5521,r66304,0.1
r20252,r11767,0.1
r3798,r4904,0.0189573459715639
r4456,r1057,0.0150375939849624
r3599,r22070,0.0060975609756097
r80656,r39702,0.0909090909090909
r5287,r36179,0.0076923076923076
r52094,r1476,0.0041666666666666
r535,r118337,0.0068493150684931
r52269,r1444,0.0061728395061728
r6177,r28343,0.0416666666666666
r13660,r64999,0.025
r74239,r16646,0.25
r3949,r40547,0.0666666666666666
r30804,r16210,0.0333333333333333
r11826,r2921,0.0333333333333333
r46589,r10436,1.0
r7048,r15947,0.0082644628099173
r22279,r52915,0.1428571428571428
r16288,r357,0.0252100840336134
r2464,r78185,0.008
r51511,r2668,0.0104166666666666
r1324,r27651,0.0096153846153846
r72866,r7231,0.0303030303030303
r11610,r7882,0.0434782608695652
r84182,r19172,0.5
r787,r5640,0.0038910505836575
r24754,r10687,0.0476190476190476
r13312,r5582,0.0065359477124183
r1709,r3235,0.0101351351351351
r13917,r16206,0.0222222222222222
r71975,r46359,0.3333333333333333
r90648,r84109,1.0
r4328,r10600,0.0159574468085106
r10459,r29,0.0019801980198019
r5084,r2337,0.0041152263374485
r1360,r26931,0.0192307692307692
r685,r5749,0.0294117647058823
r26878,r245,0.0017182130584192
r1794,r366,0.032520325203252
r36104,r20279,0.0666666666666666
r7954,r65423,0.125
r3972,r15524,0.0232558139534883
r394,r14020,0.0022883295194508
r4456,r26735,0.0121212121212121
r3034,r81332,0.0212765957446808
r9950,r10239,0.02
r1511,r4385,0.0137931034482758
r44,r98961,0.0093457943925233
r7910,r41700,0.0158730158730158
r46719,r16708,0.0555555555555555
r42684,r3429,0.0075757575757575
r560,r39702,0.0120481927710843
r7700,r53321,0.0188679245283018
r655,r30854,0.1666666666666666
r55850,r287,0.0333333333333333
r2950,r902,0.0134615384615384
r20405,r20467,0.0285714285714285
r25831,r373,0.015625
r54637,r2499,0.0204081632653061
r5393,r50671,0.0526315789473684
r7161,r35663,0.0416666666666666
r3795,r16329,0.0263157894736842
r61009,r87,0.0120481927710843
r999,r3020,0.007168458781362
r1476,r99402,0.0041666666666666
r7992,r79609,0.3333333333333333
r13115,r16754,0.125
r1193,r1200,0.0098522167487684
r53894,r65719,0.1666666666666666
r35880,r1708,0.0344827586206896
r1806,r118392,0.025
r3191,r2172,0.0180995475113122
r16161,r6455,0.0327868852459016
r6130,r966,0.0141509433962264
r2017,r3001,0.0147058823529411
r1685,r1744,0.021680216802168
r116,r4398,0.0033783783783783
r9656,r23050,0.125
r7477,r65457,0.0303030303030303
r52445,r29904,0.2
r813,r18889,0.0041322314049586
r3775,r27500,0.0338983050847457
r43718,r3389,0.0138888888888888
r7732,r4444,0.0094339622641509
r13817,r4805,0.0555555555555555
r41484,r367,0.0135135135135135
r1130,r57624,0.0416666666666666
r48612,r121936,0.5
r43533,r674,0.0052631578947368
r19248,r31037,0.0357142857142857
r26067,r8054,0.125
r5517,r3680,0.0188679245283018
r1216,r245,0.0017182130584192
r98737,r4833,0.0121951219512195
r891,r20758,0.0033112582781456
r48276,r45880,0.1428571428571428
r4697,r75602,0.0056497175141242
r27366,r103263,1.0
r11524,r2425,0.0099009900990099
r38569,r37750,0.125
r2816,r32577,0.0153846153846153
r106813,r8796,0.1666666666666666
r4542,r7901,0.018018018018018
r5794,r83392,0.0333333333333333
r15990,r20485,0.1428571428571428
r4630,r3886,0.0068493150684931
r3200,r30627,0.25
r5533,r8546,0.0138888888888888
r14755,r13759,0.0222222222222222
r888,r68662,0.0070422535211267
r9783,r4817,0.0425531914893617
r696,r34634,0.0074626865671641
r8995,r4598,0.0277777777777777
r19839,r690,0.0051020408163265
r87680,r441,0.0044843049327354
r100697,r40707,0.25
r65221,r34443,0.1666666666666666
r27535,r113072,0.5
r1057,r58694,0.0078125
r26434,r55985,0.5
r7006,r2440,0.0064935064935064
r1644,r35491,0.0155038759689922
r77823,r4187,0.0064935064935064
r3680,r7956,0.0201342281879194
r45527,r239,0.0023474178403755
r9091,r21336,0.0526315789473684
r91233,r28044,0.3333333333333333
r1196,r13630,0.0082474226804123
r5905,r22207,0.02
r4127,r1703,0.0060240963855421
r26785,r21433,0.0434782608695652
r22777,r15100,0.0454545454545454
r23151,r48597,1.0
r40527,r76706,0.5
r9635,r7530,0.0222222222222222
r23616,r4204,0.0120481927710843
r30794,r3207,0.0188679245283018
r102404,r14747,0.1
r46067,r245,0.0017182130584192
r131,r48275,0.0032362459546925
r15247,r28360,0.0714285714285714
r3675,r6988,0.0266666666666666
r9012,r54119,0.0526315789473684
r63150,r44005,0.5
r121855,r10182,0.5
r8529,r31760,0.032258064516129
r71315,r301,0.0013888888888888
r108600,r17400,0.0909090909090909
r11666,r59577,0.0416666666666666
r1685,r1622,0.0142180094786729
r73563,r29841,0.2
r4422,r19987,0.0192307692307692
r1065,r36006,0.0066225165562913
r2063,r31528,0.0169491525423728
r88923,r146,0.0038910505836575
r25369,r12324,0.1666666666666666
r101998,r4542,0.0059880239520958
r1205,r104324,0.0068493150684931
r55192,r1436,0.0526315789473684
r14809,r28398,0.0357142857142857
r11737,r84100,0.125
r866,r47744,0.0008795074758135
r11759,r2962,0.0769230769230769
r34062,r107846,0.2
r113340,r62591,1.0
r966,r81551,0.0054054054054054
r106401,r4194,0.0071428571428571
r12972,r43624,0.1
r1580,r3728,0.0192307692307692
r9453,r29367,0.015625
r3431,r4444,0.0064516129032258
r3101,r7642,0.0035460992907801
r51936,r1673,0.0416666666666666
r1578,r72865,0.0042918454935622
r45396,r120477,0.2
r48,r45320,0.0029761904761904
r87227,r17988,0.1111111111111111
r19883,r8673,0.0952380952380952
r18022,r985,0.0131578947368421
r13760,r6576,0.0625
r35065,r12471,0.0185185185185185
r3423,r10040,0.0068027210884353
r12962,r22021,0.0454545454545454
r683,r1023,0.010752688172043
r66650,r101771,1.0
r7413,r1227,0.0909090909090909
r899,r9996,0.0015673981191222
r27161,r7827,0.0142857142857142
r3006,r79927,0.0188679245283018
r8547,r98798,0.1428571428571428
r74016,r6606,0.0833333333333333
r1403,r1881,0.0283505154639175
r57509,r5189,0.0123456790123456
r19603,r908,0.00625
r32481,r31956,0.1666666666666666
r115324,r72632,1.0
r13227,r1606,0.021505376344086
r70488,r6012,0.1428571428571428
r78361,r9820,0.1111111111111111
r12408,r1021,0.0153846153846153
r66635,r22466,0.0416666666666666
r88413,r3631,0.0126582278481012
r9636,r50410,0.3333333333333333
r82621,r254,0.0059880239520958
r294,r2168,0.0230547550432276
r11356,r270,0.0120481927710843
r7516,r19525,0.0588235294117647
r34465,r30922,0.0769230769230769
r51416,r58,0.000734214390602
r4005,r6669,0.0112359550561797
r6675,r4210,0.0086206896551724
r22594,r543,0.0172413793103448
r43065,r122041,0.3333333333333333
r72134,r55922,0.1111111111111111
r6001,r28335,0.0555555555555555
r238,r42885,0.0016891891891891
r3918,r7910,0.0138888888888888
r6393,r38448,0.0526315789473684
r19318,r1446,0.0075187969924812
r42088,r13848,0.1428571428571428
r1187,r4604,0.0194444444444444
r690,r902,0.067524115755627
r10141,r11344,0.0232558139534883
r6455,r20705,0.0158730158730158
r1180,r13106,0.0075187969924812
r10661,r37752,0.1
r5581,r908,0.0179372197309417
r1405,r50148,0.0053333333333333
r1382,r54105,0.0022026431718061
r49124,r17907,0.1
r96706,r41357,1.0
r19552,r14393,0.0769230769230769
r1287,r26868,0.0047846889952153
r110198,r29626,0.25
r21994,r33561,0.1666666666666666
r81105,r6030,0.0344827586206896
r2359,r13235,0.0166666666666666
r1867,r16169,0.0294117647058823
r14955,r17587,0.0571428571428571
r117786,r2115,0.0140845070422535
r77802,r1205,0.0068027210884353
r8055,r35273,0.0136986301369863
r28354,r28094,0.0769230769230769
r616,r18458,0.0006954102920723
r9265,r15949,0.0526315789473684
r3043,r26128,0.0833333333333333
r34048,r1355,0.0222222222222222
r15380,r511,0.0061728395061728
r441,r79533,0.0044642857142857
r15122,r23175,0.0666666666666666
r518,r34555,0.0011600928074245
r76361,r15478,0.1
r36217,r15341,0.1
r36085,r70830,0.0666666666666666
r9104,r16912,0.0625
r10316,r48761,0.0181818181818181
r50310,r15493,0.25
r20859,r29964,0.0833333333333333
r1510,r14089,0.0108695652173913
r7838,r8276,0.01
r37287,r1086,0.004
r11160,r636,0.0350877192982456
r13917,r5241,0.0212765957446808
r669,r120821,0.0017361111111111
r4048,r4682,0.0120481927710843
r2014,r48350,0.0196078431372549
r44261,r86965,0.5
r59979,r15596,0.0769230769230769
r9203,r899,0.0060882800608828
r71321,r162,0.0040983606557377
r2018,r28802,0.0054054054054054
r5738,r52735,0.006578947368421
r11743,r7292,0.0188679245283018
r25,r54,0.0189873417721519
r1109,r2537,0.0074257425742574
r47244,r1384,0.0121951219512195
r12290,r13719,0.1428571428571428
r4174,r5263,0.0230414746543778
r57988,r2194,0.0117647058823529
r1050,r26491,0.0039370078740157
r31501,r559,0.0081967213114754
r236,r13489,0.0018552875695732
r37127,r36024,0.75
r56660,r2531,0.0103092783505154
r121386,r1119,0.0021008403361344
r13162,r1370,0.0185185185185185
r496,r26191,0.0155038759689922
r5737,r28860,0.125
r2675,r80720,0.0138888888888888
r46277,r67214,1.0
r13996,r20765,0.1
r9043,r14875,0.0465116279069767
r1657,r11221,0.0769230769230769
r27547,r28301,0.5
r1382,r2390,0.0021691973969631
r3432,r407,0.0188679245283018
r55426,r6691,0.0357142857142857
r3653,r4541,0.0263157894736842
r4422,r19090,0.0097087378640776
r1208,r32463,0.0208333333333333
r1568,r4500,0.0223880597014925
r5785,r4678,0.1666666666666666
r20734,r18275,0.0454545454545454
r15775,r653,0.0125
r4374,r7560,0.0060975609756097
r1811,r5343,0.5454545454545454
r110033,r30461,0.0714285714285714
r64117,r7479,0.05
r766,r10957,0.0121951219512195
r24340,r9235,0.125
r33816,r226,0.0052980132450331
r18803,r2538,0.0136986301369863
r521,r19357,0.0063694267515923
r3774,r64054,0.0140845070422535
r610,r4008,0.0132743362831858
r5533,r11121,0.0333333333333333
r4138,r8131,0.0238095238095238
r59465,r12066,0.0163934426229508
r6836,r897,0.0091743119266055
r76996,r1012,0.032258064516129
r94,r25493,0.0021321961620469
r3020,r4880,0.0232558139534883
r71563,r4422,0.010752688172043
r45258,r34072,0.0625
r1951,r26267,0.0072992700729927
r10084,r1561,0.0082644628099173
r3654,r52228,0.0285714285714285
r2950,r20279,0.0144927536231884
r28765,r62677,1.0
r73,r47133,0.0064102564102564
r3156,r9669,0.5
r654,r5335,0.0006203473945409
r518,r48443,0.0011641443538998
r122310,r1243,0.037037037037037
r101007,r296,0.0062893081761006
r47572,r4268,0.0036231884057971
r1413,r17831,0.0434782608695652
r84179,r3966,0.0476190476190476
r642,r4700,0.0136986301369863
r237,r4958,0.0117647058823529
r616,r33630,0.0006949270326615
r6270,r2181,0.0259740259740259
r12447,r2980,0.0103092783505154
r5048,r1245,0.0067114093959731
r8011,r40244,0.0142857142857142
r17383,r656,0.0055555555555555
r105,r1328,0.03125
r27062,r656,0.0028011204481792
